AL, 14, 2024100500, 01, CARQ, -24, 205N,  947W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 14, 2024100500, 01, CARQ, -18, 208N,  951W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 14, 2024100500, 01, CARQ, -12, 211N,  953W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 332,   4,     INVEST,  , 
AL, 14, 2024100500, 01, CARQ,  -6, 215N,  955W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 14, 2024100500, 01, CARQ,   0, 220N,  955W,  25, 1009, DB,  34, NEQ,    0,    0,    0,    0, 1011,  200,  60,   0,   0,   L,   0,   X, 345,   4,     INVEST, S, 
AL, 14, 2024100500, 01, CARQ,   0, 220N,  955W,  25, 1009, DB,  50, NEQ,    0,    0,    0,    0, 1011,  200,  60,   0,   0,   L,   0,   X, 345,   4,     INVEST, S, 
AL, 14, 2024100500, 01, CARQ,   0, 220N,  955W,  25, 1009, DB,  64, NEQ,    0,    0,    0,    0, 1011,  200,  60,   0,   0,   L,   0,   X, 345,   4,     INVEST, S, 
AL, 14, 2024100500, 03,  CMC,   0, 209N,  951W,  28, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN15,  90, 275N,  836W,  52,  989, XX,  34, NEQ,   60,   63,   79,  134, 
AL, 14, 2024100612, 03, EN15,  90, 275N,  836W,  52,  989, XX,  50, NEQ,    0,    0,    0,   45, 
AL, 14, 2024100612, 03, EN15,  96, 280N,  822W,  50,  985, XX,  34, NEQ,    0,   33,   73,  114, 
AL, 14, 2024100612, 03, EN15, 102, 290N,  806W,  40,  990, XX,  34, NEQ,   61,  101,    0,   67, 
AL, 14, 2024100612, 03, EN15, 108, 300N,  781W,  53,  986, XX,  34, NEQ,   91,  102,  114,  157, 
AL, 14, 2024100612, 03, EN15, 108, 300N,  781W,  53,  986, XX,  50, NEQ,   14,    0,    0,    0, 
AL, 14, 2024100612, 03, EN15, 114, 303N,  768W,  45,  993, XX,  34, NEQ,  144,   87,   79,  159, 
AL, 14, 2024100612, 03, EN15, 120, 305N,  751W,  49,  998, XX,  34, NEQ,  232,    0,   96,  116, 
AL, 14, 2024100612, 03, EN15, 126, 300N,  738W,  39, 1001, XX,  34, NEQ,   77,    0,    0,  107, 
AL, 14, 2024100612, 03, EN15, 132, 296N,  722W,  33, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN15, 138, 293N,  712W,  31, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN15, 144, 296N,  702W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN15, 150, 298N,  690W,  26, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN15, 156, 301N,  676W,  24, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN15, 162, 302N,  664W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN15, 168, 302N,  652W,  23, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN15, 174, 302N,  639W,  22, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN15, 180, 306N,  624W,  22, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN15, 186, 310N,  614W,  20, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN16,   0, 225N,  949W,  30, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN16,   6, 221N,  941W,  32, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN16,  12, 220N,  938W,  32,  999, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN16,  18, 217N,  929W,  37,  999, XX,  34, NEQ,    0,    0,   60,    0, 
AL, 14, 2024100612, 03, EN16,  24, 213N,  920W,  40,  996, XX,  34, NEQ,   54,    0,    0,   73, 
AL, 14, 2024100612, 03, EN16,  30, 212N,  912W,  43,  996, XX,  34, NEQ,    0,   75,   86,   75, 
AL, 14, 2024100612, 03, EN16,  36, 211N,  905W,  44,  994, XX,  34, NEQ,    0,    0,   59,   65, 
AL, 14, 2024100612, 03, EN16,  42, 212N,  898W,  35,  993, XX,  34, NEQ,    0,    0,    0,   56, 
AL, 14, 2024100612, 03, EN16,  48, 215N,  886W,  37,  996, XX,  34, NEQ,    0,    0,    0,   48, 
AL, 14, 2024100612, 03, EN16,  54, 219N,  879W,  38,  992, XX,  34, NEQ,    0,    0,    0,   32, 
AL, 14, 2024100612, 03, EN16,  60, 220N,  870W,  33,  991, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN16,  66, 229N,  862W,  41,  994, XX,  34, NEQ,   40,   59,    0,    0, 
AL, 14, 2024100612, 03, EN16,  72, 239N,  859W,  46,  992, XX,  34, NEQ,   55,   78,    0,   47, 
AL, 14, 2024100612, 03, EN16,  78, 248N,  855W,  45,  994, XX,  34, NEQ,   62,   73,    0,   75, 
AL, 14, 2024100612, 03, EN16,  84, 257N,  850W,  62,  990, XX,  34, NEQ,   72,    0,    0,   97, 
AL, 14, 2024100612, 03, EN16,  84, 257N,  850W,  62,  990, XX,  50, NEQ,   36,    0,    0,    0, 
AL, 14, 2024100612, 03, EN16,  90, 260N,  849W,  35,  988, XX,  34, NEQ,    0,   55,    0,    0, 
AL, 14, 2024100612, 03, EN16,  96, 267N,  843W,  41,  996, XX,  34, NEQ,   40,   56,    0,  129, 
AL, 14, 2024100612, 03, EN16, 102, 268N,  838W,  37,  996, XX,  34, NEQ,   49,   81,    0,  119, 
AL, 14, 2024100612, 03, EN16, 108, 272N,  827W,  39,  996, XX,  34, NEQ,    0,    0,   43,    0, 
AL, 14, 2024100612, 03, EN16, 114, 280N,  814W,  37,  999, XX,  34, NEQ,  114,    0,    0,    0, 
AL, 14, 2024100612, 03, EN16, 120, 286N,  801W,  41,  999, XX,  34, NEQ,  140,   71,    0,    0, 
AL, 14, 2024100612, 03, EN16, 126, 289N,  793W,  38, 1001, XX,  34, NEQ,  139,    0,    0,   56, 
AL, 14, 2024100612, 03, EN16, 132, 290N,  781W,  44, 1000, XX,  34, NEQ,  145,    0,    0,   61, 
AL, 14, 2024100612, 03, EN16, 138, 291N,  771W,  37, 1000, XX,  34, NEQ,   87,    0,    0,    0, 
AL, 14, 2024100612, 03, EN16, 144, 295N,  766W,  32, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN16, 150, 300N,  757W,  29, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN16, 156, 301N,  749W,  30, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN16, 162, 301N,  741W,  26, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN16, 168, 306N,  728W,  26, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN16, 174, 313N,  712W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN16, 180, 319N,  699W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN16, 186, 321N,  690W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN16, 192, 329N,  665W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN16, 198, 342N,  634W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN16, 204, 353N,  610W,  22, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN16, 210, 365N,  582W,  28, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN16, 216, 367N,  547W,  28, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17,   0, 224N,  949W,  30, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17,   6, 221N,  941W,  35, 1003, XX,  34, NEQ,    0,    0,   59,    0, 
AL, 14, 2024100612, 03, EN17,  12, 218N,  934W,  34, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17,  18, 211N,  929W,  34, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17,  24, 210N,  920W,  32,  996, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17,  30, 209N,  915W,  39,  999, XX,  34, NEQ,    0,   66,   73,   48, 
AL, 14, 2024100612, 03, EN17,  36, 207N,  904W,  44,  998, XX,  34, NEQ,    0,    0,    0,   63, 
AL, 14, 2024100612, 03, EN17,  42, 205N,  896W,  31, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17,  48, 207N,  886W,  26, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17,  54, 209N,  871W,  28, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17,  60, 214N,  861W,  26, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17,  66, 223N,  852W,  41,  999, XX,  34, NEQ,   59,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17,  72, 232N,  848W,  35,  997, XX,  34, NEQ,    0,    0,    0,   55, 
AL, 14, 2024100612, 03, EN17,  78, 241N,  842W,  34,  998, XX,  34, NEQ,    0,   17,    0,    0, 
AL, 14, 2024100612, 03, EN17,  84, 252N,  833W,  38,  999, XX,  34, NEQ,   64,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17,  90, 259N,  829W,  33,  997, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17,  96, 262N,  822W,  31, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17, 102, 262N,  818W,  29, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17, 108, 261N,  813W,  30, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17, 114, 260N,  812W,  32, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17, 120, 262N,  810W,  35, 1008, XX,  34, NEQ,  133,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17, 126, 268N,  809W,  35, 1007, XX,  34, NEQ,   89,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17, 132, 268N,  807W,  37, 1008, XX,  34, NEQ,   83,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17, 138, 269N,  810W,  30, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17, 144, 276N,  802W,  34, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17, 150, 271N,  796W,  27, 1009, XX,  34, NEQ,  299,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17, 156, 270N,  791W,  25, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17, 162, 270N,  788W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17, 168, 274N,  787W,  24, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17, 174, 281N,  779W,  19, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17, 180, 280N,  778W,  19, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17, 186, 280N,  780W,  15, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN17, 192, 283N,  784W,  17, 1016, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN18,   0, 224N,  949W,  29, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN18,   6, 221N,  941W,  32, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN18,  12, 221N,  935W,  32, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN18,  18, 220N,  930W,  34,  997, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN18,  24, 219N,  921W,  40,  995, XX,  34, NEQ,    0,   70,   83,   65, 
AL, 14, 2024100612, 03, EN18,  30, 219N,  912W,  43,  992, XX,  34, NEQ,   43,   64,   86,   67, 
AL, 14, 2024100612, 03, EN18,  36, 220N,  901W,  45,  987, XX,  34, NEQ,    0,   28,   87,    0, 
AL, 14, 2024100612, 03, EN18,  42, 226N,  893W,  49,  990, XX,  34, NEQ,   65,   80,   73,   61, 
AL, 14, 2024100612, 03, EN18,  48, 231N,  883W,  62,  984, XX,  34, NEQ,   76,   79,   82,   87, 
AL, 14, 2024100612, 03, EN18,  48, 231N,  883W,  62,  984, XX,  50, NEQ,    0,   43,    0,    0, 
AL, 14, 2024100612, 03, EN18,  54, 239N,  879W,  59,  978, XX,  34, NEQ,  108,  112,   71,   79, 
AL, 14, 2024100612, 03, EN18,  54, 239N,  879W,  59,  978, XX,  50, NEQ,   57,    0,    0,   32, 
AL, 14, 2024100612, 03, EN18,  60, 249N,  868W,  81,  979, XX,  34, NEQ,   91,  102,   67,   80, 
AL, 14, 2024100612, 03, EN18,  60, 249N,  868W,  81,  979, XX,  50, NEQ,    0,    0,    0,   45, 
AL, 14, 2024100612, 03, EN18,  60, 249N,  868W,  81,  979, XX,  64, NEQ,    0,    0,    0,   30, 
AL, 14, 2024100612, 03, EN18,  66, 257N,  859W,  66,  981, XX,  34, NEQ,  122,  112,   82,  100, 
AL, 14, 2024100612, 03, EN18,  66, 257N,  859W,  66,  981, XX,  50, NEQ,    0,    0,    0,   46, 
AL, 14, 2024100612, 03, EN18,  66, 257N,  859W,  66,  981, XX,  64, NEQ,    0,    0,    0,   25, 
AL, 14, 2024100612, 03, EN18,  72, 263N,  850W,  54,  982, XX,  34, NEQ,  122,  129,   99,  114, 
AL, 14, 2024100612, 03, EN18,  72, 263N,  850W,  54,  982, XX,  50, NEQ,   53,    0,    0,    0, 
AL, 14, 2024100612, 03, EN18,  78, 271N,  842W,  66,  980, XX,  34, NEQ,  114,  100,   98,  115, 
AL, 14, 2024100612, 03, EN18,  78, 271N,  842W,  66,  980, XX,  50, NEQ,    0,   33,   62,   70, 
AL, 14, 2024100612, 03, EN18,  78, 271N,  842W,  66,  980, XX,  64, NEQ,    0,    0,   45,    0, 
AL, 14, 2024100612, 03, EN18,  84, 280N,  838W,  67,  977, XX,  34, NEQ,   76,   84,  104,  133, 
AL, 14, 2024100612, 03, EN18,  84, 280N,  838W,  67,  977, XX,  50, NEQ,   49,    0,    0,   62, 
AL, 14, 2024100612, 03, EN18,  84, 280N,  838W,  67,  977, XX,  64, NEQ,    0,    0,    0,   21, 
AL, 14, 2024100612, 03, EN18,  90, 284N,  829W,  48,  985, XX,  34, NEQ,    0,    0,  128,  119, 
AL, 14, 2024100612, 03, EN18,  96, 290N,  811W,  42,  987, XX,  34, NEQ,  318,  102,  160,    0, 
AL, 14, 2024100612, 03, EN18, 102, 293N,  795W,  52,  992, XX,  34, NEQ,  329,  118,   87,  161, 
AL, 14, 2024100612, 03, EN18, 102, 293N,  795W,  52,  992, XX,  50, NEQ,    0,    0,    0,   54, 
AL, 14, 2024100612, 03, EN18, 108, 298N,  769W,  40,  993, XX,  34, NEQ,  241,  131,  130,  184, 
AL, 14, 2024100612, 03, EN18, 114, 300N,  739W,  41,  995, XX,  34, NEQ,  186,   85,  145,  105, 
AL, 14, 2024100612, 03, EN18, 120, 302N,  709W,  41,  999, XX,  34, NEQ,  303,    0,  117,  111, 
AL, 14, 2024100612, 03, EN18, 126, 308N,  672W,  38, 1001, XX,  34, NEQ,    0,    0,  112,    0, 
AL, 14, 2024100612, 03, EN18, 132, 313N,  642W,  38, 1005, XX,  34, NEQ,    0,    0,  199,    0, 
AL, 14, 2024100612, 03, EN18, 138, 318N,  620W,  31, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN19,   0, 226N,  950W,  29, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN19,   6, 222N,  942W,  37, 1003, XX,  34, NEQ,    0,    0,   69,   76, 
AL, 14, 2024100612, 03, EN19,  12, 220N,  939W,  36,  999, XX,  34, NEQ,    0,    0,   68,    0, 
AL, 14, 2024100612, 03, EN19,  18, 217N,  929W,  41,  998, XX,  34, NEQ,    0,    0,   68,   52, 
AL, 14, 2024100612, 03, EN19,  24, 214N,  920W,  48,  997, XX,  34, NEQ,   44,   52,    0,    0, 
AL, 14, 2024100612, 03, EN19,  30, 213N,  913W,  40,  998, XX,  34, NEQ,    0,   36,   55,   62, 
AL, 14, 2024100612, 03, EN19,  36, 213N,  906W,  44,  996, XX,  34, NEQ,    0,    0,   66,   69, 
AL, 14, 2024100612, 03, EN19,  42, 217N,  896W,  39,  998, XX,  34, NEQ,   46,    0,    0,   62, 
AL, 14, 2024100612, 03, EN19,  48, 219N,  888W,  48,  993, XX,  34, NEQ,   51,    0,    0,   57, 
AL, 14, 2024100612, 03, EN19,  54, 221N,  878W,  51,  993, XX,  34, NEQ,    0,   52,   62,   79, 
AL, 14, 2024100612, 03, EN19,  54, 221N,  878W,  51,  993, XX,  50, NEQ,    0,    0,   14,    0, 
AL, 14, 2024100612, 03, EN19,  60, 228N,  868W,  40,  995, XX,  34, NEQ,    0,   72,   70,   75, 
AL, 14, 2024100612, 03, EN19,  66, 230N,  860W,  36,  988, XX,  34, NEQ,    0,   57,    0,    0, 
AL, 14, 2024100612, 03, EN19,  72, 240N,  853W,  49,  991, XX,  34, NEQ,   60,    0,    0,   80, 
AL, 14, 2024100612, 03, EN19,  78, 249N,  849W,  47,  992, XX,  34, NEQ,   70,   75,    0,   72, 
AL, 14, 2024100612, 03, EN19,  84, 251N,  842W,  42,  992, XX,  34, NEQ,  115,   47,   57,  126, 
AL, 14, 2024100612, 03, EN19,  90, 259N,  839W,  65,  987, XX,  34, NEQ,   67,   83,    0,   76, 
AL, 14, 2024100612, 03, EN19,  90, 259N,  839W,  65,  987, XX,  50, NEQ,    0,    0,    0,   38, 
AL, 14, 2024100612, 03, EN19,  90, 259N,  839W,  65,  987, XX,  64, NEQ,    0,    0,    0,   12, 
AL, 14, 2024100612, 03, EN19,  96, 262N,  832W,  37,  996, XX,  34, NEQ,    0,   38,    0,    0, 
AL, 14, 2024100612, 03, EN19, 102, 268N,  822W,  32,  999, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN19, 108, 271N,  809W,  35,  997, XX,  34, NEQ,  278,    0,  163,  174, 
AL, 14, 2024100612, 03, EN19, 114, 279N,  792W,  37, 1000, XX,  34, NEQ,  127,   57,    0,   80, 
AL, 14, 2024100612, 03, EN19, 120, 288N,  777W,  52, 1001, XX,  34, NEQ,  235,   66,   97,  134, 
AL, 14, 2024100612, 03, EN19, 120, 288N,  777W,  52, 1001, XX,  50, NEQ,    0,    0,    0,   27, 
AL, 14, 2024100612, 03, EN19, 126, 293N,  765W,  51,  999, XX,  34, NEQ,  303,  110,  114,  109, 
AL, 14, 2024100612, 03, EN19, 126, 293N,  765W,  51,  999, XX,  50, NEQ,    0,    0,   36,    0, 
AL, 14, 2024100612, 03, EN19, 132, 293N,  752W,  41, 1001, XX,  34, NEQ,  158,   79,  125,   85, 
AL, 14, 2024100612, 03, EN19, 138, 295N,  739W,  34, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN19, 144, 300N,  719W,  32, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN19, 150, 309N,  698W,  29, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN19, 156, 317N,  674W,  29, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN19, 162, 324N,  649W,  29, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN19, 168, 327N,  623W,  27, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN19, 174, 332N,  596W,  26, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN19, 180, 330N,  570W,  24, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20,   0, 227N,  948W,  31, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20,   6, 226N,  940W,  33, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20,  12, 221N,  935W,  33, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20,  18, 217N,  927W,  34,  999, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20,  24, 212N,  918W,  36,  995, XX,  34, NEQ,    0,    0,    0,   73, 
AL, 14, 2024100612, 03, EN20,  30, 211N,  909W,  35,  993, XX,  34, NEQ,    0,    0,   73,    0, 
AL, 14, 2024100612, 03, EN20,  36, 211N,  900W,  40,  989, XX,  34, NEQ,    0,    0,    0,   75, 
AL, 14, 2024100612, 03, EN20,  42, 211N,  890W,  35,  991, XX,  34, NEQ,    0,    0,    0,   60, 
AL, 14, 2024100612, 03, EN20,  48, 219N,  879W,  33,  991, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20,  54, 224N,  869W,  41,  991, XX,  34, NEQ,    0,   82,   44,    0, 
AL, 14, 2024100612, 03, EN20,  60, 231N,  861W,  42,  986, XX,  34, NEQ,   61,   65,   64,   96, 
AL, 14, 2024100612, 03, EN20,  66, 240N,  855W,  53,  986, XX,  34, NEQ,   64,   73,    0,   68, 
AL, 14, 2024100612, 03, EN20,  66, 240N,  855W,  53,  986, XX,  50, NEQ,   34,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20,  72, 250N,  850W,  52,  974, XX,  34, NEQ,   73,    0,   67,   94, 
AL, 14, 2024100612, 03, EN20,  72, 250N,  850W,  52,  974, XX,  50, NEQ,    0,    0,    0,   12, 
AL, 14, 2024100612, 03, EN20,  78, 259N,  842W,  63,  982, XX,  34, NEQ,   76,    0,    0,  137, 
AL, 14, 2024100612, 03, EN20,  78, 259N,  842W,  63,  982, XX,  50, NEQ,   36,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20,  84, 263N,  835W,  49,  991, XX,  34, NEQ,  111,   64,   89,  105, 
AL, 14, 2024100612, 03, EN20,  90, 269N,  830W,  52,  989, XX,  34, NEQ,  205,    0,  114,  108, 
AL, 14, 2024100612, 03, EN20,  90, 269N,  830W,  52,  989, XX,  50, NEQ,    0,    0,    0,   17, 
AL, 14, 2024100612, 03, EN20,  96, 269N,  820W,  45,  993, XX,  34, NEQ,  293,    0,   90,   61, 
AL, 14, 2024100612, 03, EN20, 102, 269N,  808W,  40,  998, XX,  34, NEQ,  277,  125,  132,    0, 
AL, 14, 2024100612, 03, EN20, 108, 268N,  797W,  39, 1000, XX,  34, NEQ,  275,   65,  154,  132, 
AL, 14, 2024100612, 03, EN20, 114, 267N,  789W,  34, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20, 120, 266N,  784W,  33, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20, 126, 266N,  784W,  33, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20, 132, 261N,  788W,  33, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20, 138, 263N,  791W,  29, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20, 144, 269N,  792W,  32, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20, 150, 272N,  796W,  30, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20, 156, 279N,  795W,  32, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20, 162, 290N,  791W,  29, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20, 168, 298N,  784W,  29, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20, 174, 306N,  773W,  28, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20, 180, 312N,  767W,  29, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20, 186, 322N,  751W,  25, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20, 192, 328N,  738W,  30, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20, 198, 336N,  719W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20, 204, 337N,  702W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20, 210, 329N,  684W,  25, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN20, 216, 332N,  651W,  28, 1002, XX,  34, NEQ,  308,    0,    0,    0, 
AL, 14, 2024100612, 03, EN21,   0, 226N,  949W,  33, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN21,   6, 221N,  941W,  33, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN21,  12, 221N,  938W,  29, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 14, 2024100612, 03, EN21,  18, 219N,  931W,  36,  999, XX,  34, NEQ,    0,   58,   75,   54, 
AL, 14, 2024100612, 03, EN21,  24, 217N,  924W,  39,  997, XX,  34, NEQ,   39,   68,   65,   48, 
AL, 14, 2024100612, 03, EN21,  30, 216N,  917W,  46,  997, XX,  34, NEQ,    0,   65,   76,   52, 
AL, 14, 2024100612, 03, EN21,  36, 214N,  907W,  41,  994, XX,  34, NEQ,    0,    0,   69,   68, 
AL, 14, 2024100612, 03, EN21,  42, 219N,  899W,  51,  991, XX,  34, NEQ,    0,    0,    0,   57, 
AL, 14, 2024100612, 03, EN21,  42, 219N,  899W,  51,  991, XX,  50, NEQ,    0,    0,    0,    8, 
AL, 14, 2024100612, 03, EN21,  48, 220N,  890W,  46,  981, XX,  34, NEQ,    0,   59,   41,    0, 
AL, 14, 2024100612, 03, EN21,  54, 223N,  879W,  43,  993, XX,  34, NEQ,    0,   58,   48,   65, 
AL, 14, 2024100612, 03, EN21,  60, 230N,  870W,  36,  976, XX,  34, NEQ,   21,    0,    0,   69, 
